id,embedding
6309,"[0.5999078154563904, 0.5668148994445801, 1.2317500114440918, 0.4822608530521393, 0.4589032530784607, 0.38528355956077576, 0.5238952040672302, 0.42349162697792053, 0.9763067960739136, 0.5150125026702881, 0.47161057591438293, 0.5351559519767761, 0.8417848944664001, 0.6247474551200867, 0.6833415031433105, 0.5586977005004883]"
5195,"[0.5234982967376709, 0.5291367769241333, 1.153839111328125, 0.44199106097221375, 0.4079127907752991, 0.34477195143699646, 0.4819214940071106, 0.3513709604740143, 0.9354813694953918, 0.4927462339401245, 0.39381346106529236, 0.46536538004875183, 0.8128598928451538, 0.5845022201538086, 0.6329644918441772, 0.5261545181274414]"
7055,"[0.4834778904914856, 0.4736191928386688, 1.359652042388916, 0.38734444975852966, 0.3568095266819, 0.4147067666053772, 0.4332145154476166, 0.3108748197555542, 1.0793030261993408, 0.41347968578338623, 0.35853415727615356, 0.425728976726532, 0.9531505703926086, 0.528667688369751, 0.8140302300453186, 0.46279221773147583]"
718,"[0.10443995893001556, 0.1788194477558136, 1.1128203868865967, 0.07563978433609009, 0.05742500722408295, 0.31506070494651794, 0.13548320531845093, 0.02130703628063202, 0.904695451259613, 0.08894957602024078, 0.06226794421672821, 0.11471979320049286, 0.8160480856895447, 0.19892993569374084, 0.7164833545684814, 0.17560307681560516]"
5495,"[0.9883811473846436, 0.9669604301452637, 1.2617454528808594, 0.8575518131256104, 0.8059182167053223, 0.39899110794067383, 0.9045102000236511, 0.7334452867507935, 1.0500507354736328, 0.9589298963546753, 0.7400178909301758, 0.8491474390029907, 0.8712169528007507, 1.050872564315796, 0.596294105052948, 0.9538427591323853]"
3388,"[0.18210259079933167, 0.22761519253253937, 1.3416125774383545, 0.11503082513809204, 0.10522386431694031, 0.39509522914886475, 0.18860208988189697, 0.0658915638923645, 1.0723638534545898, 0.12493005394935608, 0.11830785870552063, 0.17148113250732422, 0.9623558521270752, 0.2535315752029419, 0.8745567202568054, 0.20820479094982147]"
6285,"[1.0792521238327026, 0.989954948425293, 0.16045114398002625, 0.9848107099533081, 0.9350378513336182, 0.052977029234170914, 0.9532160758972168, 0.9063664078712463, 0.15699219703674316, 1.032238245010376, 0.8904935121536255, 0.9659298658370972, 0.055436424911022186, 1.0949193239212036, -0.2683282792568207, 1.0374811887741089]"
1504,"[0.7112788558006287, 0.6905416250228882, 0.6300901174545288, 0.6334517002105713, 0.5968390703201294, 0.18929746747016907, 0.647163987159729, 0.5591901540756226, 0.5316726565361023, 0.6782758235931396, 0.5716485381126404, 0.6460171341896057, 0.42157384753227234, 0.7487788200378418, 0.17993533611297607, 0.6987768411636353]"
1636,"[0.5051120519638062, 0.5148963928222656, 0.7209548950195312, 0.4486013352870941, 0.41899317502975464, 0.20720010995864868, 0.47329622507095337, 0.3818241357803345, 0.5995346307754517, 0.48042529821395874, 0.40047621726989746, 0.46540018916130066, 0.5079241394996643, 0.5656991004943848, 0.3060787618160248, 0.523674488067627]"
1480,"[-0.2594244182109833, -0.11670595407485962, 1.6679794788360596, -0.27159711718559265, -0.2802625000476837, 0.4727809429168701, -0.16494040191173553, -0.32935041189193726, 1.3510786294937134, -0.2581300139427185, -0.2616645395755768, -0.21241310238838196, 1.2528791427612305, -0.1295945644378662, 1.2401111125946045, -0.14724016189575195]"
6074,"[0.12113775312900543, 0.20079532265663147, 1.1570398807525635, 0.09019412100315094, 0.07119403779506683, 0.3306594491004944, 0.15524405241012573, 0.02794693410396576, 0.9462372064590454, 0.11334691941738129, 0.06834229826927185, 0.12709341943264008, 0.8517279028892517, 0.21868829429149628, 0.7442679405212402, 0.19114628434181213]"
3215,"[0.604586660861969, 0.5998899936676025, 0.5141769051551819, 0.55268394947052, 0.5171149969100952, 0.14605851471424103, 0.5579637289047241, 0.48910295963287354, 0.4357096552848816, 0.5827727913856506, 0.49422121047973633, 0.5553508996963501, 0.34097129106521606, 0.666111946105957, 0.1215469092130661, 0.6249904632568359]"
6742,"[0.6886056065559387, 0.6736044883728027, 0.376900315284729, 0.6263953447341919, 0.5903476476669312, 0.09923003613948822, 0.6338549852371216, 0.5692498087882996, 0.32002341747283936, 0.669085681438446, 0.5596729516983032, 0.6285552382469177, 0.23005065321922302, 0.747461199760437, -0.0020999908447265625, 0.6950272917747498]"
1487,"[0.42487484216690063, 0.45297855138778687, 0.9114852547645569, 0.37048429250717163, 0.34816792607307434, 0.26935285329818726, 0.41399085521698, 0.29801905155181885, 0.7520782947540283, 0.4001724123954773, 0.3260374963283539, 0.392642617225647, 0.6493042707443237, 0.4956275224685669, 0.4743031859397888, 0.4545953869819641]"
4502,"[-0.01914006471633911, 0.07196058332920074, 2.0040040016174316, -0.08878427743911743, -0.09938901662826538, 0.5855499505996704, 0.025009706616401672, -0.16025884449481964, 1.5984714031219482, -0.057364270091056824, -0.08223971724510193, -0.027486830949783325, 1.449778437614441, 0.09239080548286438, 1.4399428367614746, 0.03555002808570862]"
2698,"[-0.5047130584716797, -0.3410871922969818, 2.41552472114563, -0.5257501602172852, -0.5282735824584961, 0.6920219659805298, -0.3848994970321655, -0.6011062860488892, 1.9299780130386353, -0.5262458920478821, -0.4915730655193329, -0.4518261253833771, 1.7874451875686646, -0.35854142904281616, 1.8837718963623047, -0.3835298717021942]"
1768,"[0.26723408699035645, 0.32002055644989014, 1.1272192001342773, 0.22036397457122803, 0.19797682762145996, 0.32815346121788025, 0.27058422565460205, 0.15247322618961334, 0.9227052330970764, 0.24728956818580627, 0.18775194883346558, 0.25305452942848206, 0.8202952742576599, 0.3466401696205139, 0.6798744797706604, 0.31104737520217896]"
3454,"[-1.5459052324295044, -1.1560615301132202, 4.597060680389404, -1.5209063291549683, -1.5203684568405151, 1.306488275527954, -1.237412691116333, -1.6245096921920776, 3.675549268722534, -1.5000842809677124, -1.4687557220458984, -1.4040446281433105, 3.4175798892974854, -1.24833345413208, 3.8590400218963623, -1.2626397609710693]"
2279,"[0.610411524772644, 0.6006112098693848, 0.5340867042541504, 0.5499891042709351, 0.5199714303016663, 0.15719537436962128, 0.5610794425010681, 0.49049150943756104, 0.4489630460739136, 0.5815636515617371, 0.4910374581813812, 0.5573663115501404, 0.3578855097293854, 0.6611450910568237, 0.13788160681724548, 0.6193957328796387]"
5113,"[0.5059869289398193, 0.4936886131763458, 0.7900034785270691, 0.4318425953388214, 0.4130997061729431, 0.24006815254688263, 0.4599136710166931, 0.379116415977478, 0.6407694220542908, 0.44734111428260803, 0.40612101554870605, 0.461048424243927, 0.5422796010971069, 0.5503450036048889, 0.36067765951156616, 0.5024412870407104]"
6367,"[1.4304063320159912, 1.3167182207107544, -0.0029650628566741943, 1.2939307689666748, 1.2469862699508667, 0.0023608841001987457, 1.2605441808700562, 1.245725154876709, 0.030504435300827026, 1.3812787532806396, 1.1842620372772217, 1.2831610441207886, -0.11979027837514877, 1.4358360767364502, -0.48556652665138245, 1.3387691974639893]"
110,"[0.7707353830337524, 0.7396185398101807, 0.3097624182701111, 0.6919806599617004, 0.6604220867156982, 0.08159944415092468, 0.7002795934677124, 0.6457728743553162, 0.2628004252910614, 0.7325875759124756, 0.6366012096405029, 0.7033569812774658, 0.16550646722316742, 0.8070226907730103, -0.06623341143131256, 0.7620400190353394]"
5948,"[0.6387225389480591, 0.6131911873817444, 1.8863611221313477, 0.4693349599838257, 0.4370376169681549, 0.5995302200317383, 0.5563322901725769, 0.4079208970069885, 1.464293360710144, 0.5280933380126953, 0.48759767413139343, 0.5512958765029907, 1.2953022718429565, 0.6562913060188293, 1.1801023483276367, 0.5580487251281738]"
2707,"[0.22933471202850342, 0.3008592426776886, 1.8658316135406494, 0.14748689532279968, 0.11578929424285889, 0.5580518841743469, 0.23914968967437744, 0.06121237576007843, 1.497939109802246, 0.2027808129787445, 0.12431907653808594, 0.200580894947052, 1.364355444908142, 0.31267982721328735, 1.265472412109375, 0.2490011602640152]"
43,"[-0.2388649582862854, -0.10937082767486572, 1.457531213760376, -0.23729339241981506, -0.24804756045341492, 0.41011154651641846, -0.15464596450328827, -0.28976279497146606, 1.1858549118041992, -0.241648331284523, -0.23295792937278748, -0.18508365750312805, 1.0932207107543945, -0.1197437047958374, 1.0723469257354736, -0.12231400609016418]"
5653,"[0.22521762549877167, 0.2880280613899231, 1.2275850772857666, 0.17770463228225708, 0.15463542938232422, 0.3551653027534485, 0.24087010324001312, 0.10975223779678345, 1.0020252466201782, 0.20946034789085388, 0.1490332931280136, 0.21236547827720642, 0.8956319689750671, 0.315177321434021, 0.7731418013572693, 0.2762400805950165]"
7809,"[0.15428262948989868, 0.21750342845916748, 1.1404731273651123, 0.11868192255496979, 0.09717795252799988, 0.3294023275375366, 0.17326688766479492, 0.0549178272485733, 0.9322149753570557, 0.1317593902349472, 0.09692193567752838, 0.156143456697464, 0.8402325510978699, 0.23630517721176147, 0.7185080647468567, 0.21098364889621735]"
1280,"[2.512749195098877, 2.2359185218811035, 0.13724717497825623, 2.2550649642944336, 2.136000871658325, 0.13080939650535583, 2.160238265991211, 2.1174488067626953, 0.07481920719146729, 2.4206717014312744, 2.074937343597412, 2.2048206329345703, -0.09872875362634659, 2.4658286571502686, -0.6644361615180969, 2.2421865463256836]"
6721,"[-0.4013783633708954, -0.26057079434394836, 2.7727620601654053, -0.4701370298862457, -0.4697558581829071, 0.8171950578689575, -0.31217801570892334, -0.5394915342330933, 2.1932313442230225, -0.45845115184783936, -0.4308222234249115, -0.3749265968799591, 2.023360252380371, -0.2735401391983032, 2.1330344676971436, -0.3252444565296173]"
3435,"[-0.002021968364715576, 0.09050881862640381, 1.581693172454834, -0.0341208279132843, -0.061457812786102295, 0.4600873589515686, 0.037520453333854675, -0.10500891506671906, 1.27403724193573, -0.00883464515209198, -0.047403931617736816, 0.007299274206161499, 1.1685079336166382, 0.10162842273712158, 1.0998022556304932, 0.07506389915943146]"
4660,"[0.5597789287567139, 0.5372840166091919, 0.6585463285446167, 0.4691661298274994, 0.4646177887916565, 0.19778987765312195, 0.5066919922828674, 0.4351351857185364, 0.5354827046394348, 0.49007147550582886, 0.45642027258872986, 0.5124589204788208, 0.43725916743278503, 0.5945402383804321, 0.24678653478622437, 0.5402883887290955]"
5336,"[0.36270207166671753, 0.3595036268234253, 2.1106820106506348, 0.2685765027999878, 0.2189919501543045, 0.6247251629829407, 0.33132877945899963, 0.13232490420341492, 1.7079005241394043, 0.2817264497280121, 0.20451904833316803, 0.279104083776474, 1.5226348638534546, 0.40827903151512146, 1.4444670677185059, 0.35040584206581116]"
7153,"[0.43106353282928467, 0.4412664473056793, 0.8202647566795349, 0.37706172466278076, 0.34840670228004456, 0.2393348217010498, 0.40334174036979675, 0.3075708746910095, 0.6758164763450623, 0.39645445346832275, 0.33526352047920227, 0.39684784412384033, 0.586033046245575, 0.4859555959701538, 0.3996850848197937, 0.45258960127830505]"
5970,"[-0.8169742822647095, -0.5816024541854858, 2.8394718170166016, -0.8131133317947388, -0.8095308542251587, 0.8083730936050415, -0.639651894569397, -0.8805354237556458, 2.273996353149414, -0.8120321035385132, -0.7755439281463623, -0.7276837825775146, 2.1113555431365967, -0.6249755024909973, 2.296466827392578, -0.6376148462295532]"
4212,"[0.11622928082942963, 0.17287445068359375, 1.0376588106155396, 0.09091624617576599, 0.07218977808952332, 0.29928672313690186, 0.13417109847068787, 0.03312477469444275, 0.8470086455345154, 0.08728782832622528, 0.07900306582450867, 0.12968090176582336, 0.7653725743293762, 0.18939213454723358, 0.6506420373916626, 0.17674797773361206]"
6813,"[0.6084726452827454, 0.5847108364105225, 1.492112636566162, 0.5209395885467529, 0.46262186765670776, 0.4467257261276245, 0.5480085611343384, 0.42430442571640015, 1.1988492012023926, 0.5416877269744873, 0.4612332880496979, 0.5194734334945679, 1.0309100151062012, 0.6517145037651062, 0.8613564372062683, 0.5820417404174805]"
907,"[-0.03049030900001526, 0.043341293931007385, 1.7509527206420898, -0.0920228362083435, -0.09960111975669861, 0.5178513526916504, 0.001970425248146057, -0.14507783949375153, 1.39642333984375, -0.09608058631420135, -0.07386606931686401, -0.020002633333206177, 1.2795600891113281, 0.04734437167644501, 1.2474477291107178, 0.010096579790115356]"
2914,"[0.3782511055469513, 0.42074349522590637, 1.9860944747924805, 0.27752840518951416, 0.23841235041618347, 0.5933842062950134, 0.3621631860733032, 0.17466121912002563, 1.5856364965438843, 0.3359512686729431, 0.2328561693429947, 0.3197740614414215, 1.399985432624817, 0.46611154079437256, 1.3268296718597412, 0.38990867137908936]"
6181,"[0.07279670238494873, 0.1569993495941162, 1.5788369178771973, 0.025636211037635803, 0.0037277787923812866, 0.4595605731010437, 0.1054876446723938, -0.044112429022789, 1.2758615016937256, 0.05123935639858246, 0.012460410594940186, 0.07478061318397522, 1.15678870677948, 0.16889190673828125, 1.0843324661254883, 0.1310662180185318]"
2245,"[0.15842798352241516, 0.2356010526418686, 1.454512357711792, 0.11014360189437866, 0.0833393782377243, 0.42175817489624023, 0.18368153274059296, 0.03697240352630615, 1.1772239208221436, 0.14368288218975067, 0.08466266095638275, 0.1503136307001114, 1.0597738027572632, 0.2566063106060028, 0.9654102921485901, 0.21321476995944977]"
840,"[0.6498202085494995, 0.6409507989883423, 0.7564351558685303, 0.5774635672569275, 0.5342419147491455, 0.2206103503704071, 0.5920333862304688, 0.5008578300476074, 0.6296859979629517, 0.6256428360939026, 0.5128923654556274, 0.5890792608261108, 0.523593544960022, 0.6982831358909607, 0.2894778251647949, 0.6468037366867065]"
5152,"[0.6201047897338867, 0.5940602421760559, 0.6343985795974731, 0.5469604730606079, 0.5165475606918335, 0.19111041724681854, 0.5569988489151001, 0.49067580699920654, 0.5239876508712769, 0.5656164288520813, 0.5077430009841919, 0.5686744451522827, 0.42494162917137146, 0.6546567678451538, 0.2104194462299347, 0.6120523810386658]"
6902,"[0.9024114608764648, 0.8328456878662109, 0.2709248661994934, 0.7989271879196167, 0.7748013734817505, 0.08873648941516876, 0.7971171736717224, 0.7616733312606812, 0.22947733104228973, 0.8350483775138855, 0.7544126510620117, 0.8192648887634277, 0.1307903230190277, 0.9149652123451233, -0.13904045522212982, 0.8522977828979492]"
1684,"[1.0228378772735596, 0.9600468873977661, 0.06936165690422058, 0.9395942687988281, 0.8984131813049316, 0.02354331687092781, 0.9204779863357544, 0.8703812956809998, 0.09674151241779327, 0.9892981052398682, 0.847712516784668, 0.9262123107910156, -0.01842477172613144, 1.0553176403045654, -0.3281925916671753, 0.9906693696975708]"
6492,"[0.634221076965332, 0.612956166267395, 0.5448458194732666, 0.5711591243743896, 0.5397828817367554, 0.16525375843048096, 0.5759801268577576, 0.5007655620574951, 0.456429660320282, 0.5925959348678589, 0.516593337059021, 0.5798501372337341, 0.3662308156490326, 0.6760281920433044, 0.13396050035953522, 0.6358671188354492]"
5499,"[-0.3976454436779022, -0.22913074493408203, 2.2409420013427734, -0.4170343577861786, -0.4326050579547882, 0.6500738859176636, -0.28644049167633057, -0.48963797092437744, 1.7986133098602295, -0.40141916275024414, -0.40172794461250305, -0.34433838725090027, 1.6752400398254395, -0.25720709562301636, 1.7180733680725098, -0.28304001688957214]"
704,"[0.7474840879440308, 0.7295466661453247, 0.2874894142150879, 0.6758703589439392, 0.6578458547592163, 0.0739559531211853, 0.6864501237869263, 0.625171959400177, 0.2685679793357849, 0.7287903428077698, 0.6040557622909546, 0.6870059967041016, 0.15839356184005737, 0.7994866967201233, -0.08739494532346725, 0.7619068622589111]"
6339,"[1.5097910165786743, 1.3584955930709839, 1.355637788772583, 1.27341628074646, 1.2025800943374634, 0.45954638719558716, 1.2983956336975098, 1.154427170753479, 1.056713581085205, 1.4010963439941406, 1.179701328277588, 1.286902666091919, 0.8736902475357056, 1.498047113418579, 0.5516316294670105, 1.3382893800735474]"
3235,"[0.3185703456401825, 0.3474212884902954, 0.8616166710853577, 0.275890976190567, 0.2532435953617096, 0.25269806385040283, 0.30589765310287476, 0.21508431434631348, 0.709226667881012, 0.28585201501846313, 0.25146031379699707, 0.30865758657455444, 0.6233977675437927, 0.3757471442222595, 0.4612448811531067, 0.3531440496444702]"
7192,"[0.13184873759746552, 0.2166459858417511, 1.4529221057891846, 0.0866997241973877, 0.062341898679733276, 0.41974061727523804, 0.16362036764621735, 0.011895522475242615, 1.1778796911239624, 0.12247152626514435, 0.061051979660987854, 0.1289590299129486, 1.0624377727508545, 0.233210489153862, 0.9740946888923645, 0.1950049251317978]"
