word,index
indeed,1824
learn,1825
local,1826
dilemma,1827
national,1828
more,1829
enough,1830
States,1831
But,1832
once,1833
must,1834
visit,1835
Bengaluru,1836
there,1837
many,1838
arrogant,1839
identifying,1840
themselves,1841
as,1842
Tamilans,1843
refuse,1844
or,1845
kannada,1846
Just,1847
imagine,1848
how,1849
much,1850
pain,1851
would,1852
cause,1853
Nee,1854
yaen,1855
mukkulathor,1856
aah,1857
pirika,1858
ninaikura,1859
outdatedHappened,1860
Kumbakonam,1861
years,1862
beforeThe,1863
were,1864
belonged,1865
particular,1866
party,1867
idk,1868
mentioning,1869
specific,1870
partyI,1871
too,1872
Yaara,1873
ivan,1874
kurukan,1875
avaru,1876
aala,1877
parthu,1878
mothama,1879
mudivu,1880
pannadheenganu,1881
sorlanga,1882
nallavangalumirukanga,1883
kettavangalum,1884
அநதவடநடடவநதறயவரடடஅடயஙகள,1885
harshromatic,1886
lot,1887
crimes,1888
no,1889
discriminate,1890
them,1891
because,1892
Mumbaikars,1893
arent,1894
racist,1895
மநலததவரகள,1896
வரடடபபடடரகள,1897
தழலளரகள,1898
எவனம,1899
கரணததல,1900
ThamilTiger,1901
எநதகடலரநத,1902
தமழசதகள,1903
மகமபபரயஆபததநரநதரமகதஙகடவனநலததபஙகடவனவலவழபபபஙகடவனஅரசயலலமததடவனரசனஅடடவஙகடவனகழநதஅதகமகபபததககவனதமழஉஷர,1904
மரவடகடட,1905
வஙகம,1906
எவவளவ,1907
பரம,1908
karthikraghu,1909
சனற,1910
நரலயல,1911
மயனறல,1912
வளயறற,1913
இவர,1914
அக,1915
மடயர,1916
பரபபத,1917
சலகறம,1918
மககலம,1919
மககலமஆத,1920
நரயணன,1921
எலல,1922
மநலததலம,1923
கவரமணட,1924
இயஙகத,1925
கவரமணடல,1926
அவஙகளகக,1927
அஙகய,1928
எதனல,1929
நடடககளள,1930
அளவகக,1931
வலவயபபல,1932
ஏறறததழவ,1933
tamils,1934
crying,1935
After,1936
election,1937
backAlk,1938
his,1939
bjp,1940
drama,1941
dineshkumar,1942
yaaru,1943
thambi,1944
Did,1945
conversation,1946
before,1947
Are,1948
alright,1949
Anda,1950
sathi,1951
Pallar,1952
reservation,1953
required,1954
No,1955
should,1956
under,1957
other,1958
upper,1959
Vellar,1960
equalent,1961
Arcot,1962
Mudaliyar,1963
வரடஙகளக,1964
ஜதய,1965
ஒழதத,1966
லசசணம,1967
கவலதறய,1968
அடதததக,1969
தரபபரல,1970
பரடடததன,1971
பழத,1972
வடகனஅத,1973
நளகக,1974
தரமப,1975
வரவம,1976
சஙககள,1977
எதரககறரகள,1978
எனறஇதறகதன,1979
kavithaV,1980
வளநட,1981
சலகறரகள,1982
பற,1983
அதரஷடசலகள,1984
தனயர,1985
வலகளல,1986
பரமபலன,1987
இளஞரகள,1988
ஒயன,1989
ஷபபலம,1990
அதச,1991
சறறயம,1992
athaan,1993
neeye,1994
sollitiye,1995
pa,1996
vandherigal,1997
agamudiya,1998
Apm,1999
en,2000
history,2001
pesa,2002
vanthutta,2003
ponniyan,2004
selvan,2005
book,2006
irukku,2007
paduchu,2008
therunjukko,2009
Enna,2010
venalum,2011
pesalam,2012
thappu,2013
Illa,2014
Ana,2015
kekkurathu,2016
onne,2017
ethukku,2018
unakku,2019
ithanai,2020
oorula,2021
irukkura,2022
athana,2023
appanaium,2024
appan,2025
sollitta,2026
thiriura,2027
ithaiye,2028
polappa,2029
vachukittu,2030
engalukku,2031
illanu,2032
pesura,2033
Enakku,2034
tha,2035
thappa,2036
niyama,2037
kekkuren,2038
ithana,2039
APPA,2040
பஙகட,2041
பகதத,2042
பனநம,2043
டமல,2044
யடயப,2045
ஏனட,2046
பலடப,2047
பனகள,2048
Ivarkali,2049
vitu,2050
thoratha,2051
vendum,2052
Ippadi,2053
pata,2054
naikaluku,2055
kadai,2056
kodukathinga,2057
matrum,2058
idam,2059
Ivagaluku,2060
athigama,2061
eri,2062
Adimaiya,2063
pesuvan,2064
Yenda,2065
thamilan,2066
Ella,2067
maanilangalum,2068
pogalam,2069
vadakkan,2070
thamilagam,2071
varakudarha,2072
ஓய,2073
வடஙக,2074
அனமன,2075
கரடர,2076
கலய,2077
Thoo,2078
naye,2079
vaida,2080
nayeungele,2081
alungenalethanda,2082
ippadi,2083
nadekkuthu,2084
வடநடட,2085
பணபரய,2086
தட,2087
வதததள,2088
யரலலம,2089
ஆதரபபரகள,2090
சனனத,2091
ஞபகம,2092
களளன,2093
எனறல,2094
ஒறறன,2095
அரததமம,2096
வவ,2097
எததன,2098
சனறரகள,2099
வரகறன,2100
எனபவன,2101
ஒளநத,2102
மறநத,2103
வணடயத,2104
சழல,2105
அதனல,2106
இரணட,2107
நனக,2108
ஒறறபபடயல,2109
அதகபடசம,2110
ஐநத,2111
மல,2112
வயபர,2113
வஷம,2114
படடல,2115
சலலவத,2116
பரததல,2117
ஒறறரகளக,2118
சனறல,2119
படசச,2120
சறயல,2121
மடடஙகள,2122
Apo,2123
mansunaa,2124
irukamaten,2125
sluraa,2126
nalavaruvaa,2127
Vaaiyinal,2128
pesi,2129
pirayosanam,2130
veluththuvanga,2131
இலஙகப,2132
பரன,2133
தமழரகளட,2134
இணயவலல,2135
சனனவரகள,2136
இஸலமயரகள,2137
அதயம,2138
நனவல,2139
சதத,2140
ரதத,2141
அரசயலதமழ,2142
தயமழயக,2143
கணடவன,2144
மரகனத,2145
கடவளய,2146
ரம,2147
நகரம,2148
அரபய,2149
தயவதத,2150
வணஙகனல,2151
ஓம,2152
எனக,2153
கறபவன,2154
அதவடதத,2155
நமஸகரம,2156
எனபவனம,2157
கடமரனங,2158
அலலஹஅகபர,2159
தமழத,2160
வடமழ,2161
ஆஙகல,2162
மழயல,2163
வததல,2164
தமழனககம,2165
தரவடனகக,2166
பறநதவன,2167
எனபவனன,2168
அவனத,2169
ரதததத,2170
பளளகளனரதததத,2171
பறறரன,2172
இரதததத,2173
பரசதததப,2174
பரஙகள,2175
கலபபடம,2176
இரநதரககம,2177
இதவசச,2178
சமனஅணண,2179
இவஙகள,2180
வளயஅனபபரவனன,2181
உரடட,2182
ஓடடவஙக,2183
பனனறர,2184
Yeppa,2185
avan,2186
yendha,2187
mozhi,2188
kaaranaa,2189
venumnaa,2190
irukattum,2191
andha,2192
kandhu,2193
vaddi,2194
kaaranungala,2195
adakunga,2196
Apadi,2197
yedhuku,2198
periya,2199
vaddikku,2200
vittu,2201
saapiduraanunga,2202
RM,2203
K,2204
ஐய,2205
வயபப,2206
கடககம,2207
கடகவணடய,2208
அனததயம,2209
கடடக,2210
வரடததறக,2211
கரககயவ,2212
அழத,2213
பளளதன,2214
சநதல,2215
மளளர,2216
கரததககள,2217
தவயலலம,2218
தரககறவக,2219
பசதந,2220
உணமயல,2221
தவநதரன,2222
fake,2223
id,2224
ய,2225
paah,2226
ipodhan,2227
idha,2228
paka,2229
happyah,2230
irukuaandavan,2231
irukan,2232
kumaruh,2233
சககலஙகம,2234
பசவதல,2235
ஏதவத,2236
இரககறத,2237
வளயறறம,2238
எனகறர,2239
பறக,2240
சமகததறக,2241
இடஒதககடடல,2242
இடபபஙகட,2243
சமகததலரநத,2244
வளயற,2245
எதறக,2246
உளஒதககட,2247
கடகறரகள,2248
மம,2249
பயலகள,2250
வடடயம,2251
சரதத,2252
கடஙகட,2253
கவணடமண,2254
ஜடயல,2255
சரபப,2256
படம,2257
எடததல,2258
example,2259
கடககறனஙக,2260
எபபதம,2261
ஆதரவ,2262
ஆறகட,2263
Attitudezero,2264
pirpooku,2265
thanama,2266
va,2267
Ellam,2268
sari,2269
eathuku,2270
ipo,2271
muslim,2272
soinnega,2273
puriyala,2274
Also,2275
s,2276
born,2277
hindu,2278
schoolclg,2279
crsitan,2280
ean,2281
frnd,2282
ella,2283
say,2284
jai,2285
hind,2286
Suddenly,2287
iruith,2288
new,2289
slogan,2290
Sorry,2291
keep,2292
thought,2293
push,2294
us,2295
old,2296
tamilan,2297
இரவரககம,2298
கதத,2299
வலமயனவர,2300
நரபககவம,2301
சபஷ,2302
நனறக,2303
இதலலம,2304
பரததவத,2305
ஒறறமகக,2306
வழததககள,2307
இநதயவன,2308
மநலஙகளப,2309
மநலம,2310
ஆம,2311
மழகள,2312
மநலஙகளல,2313
வறபடகனறன,2314
இநதயரகள,2315
தஙகள,2316
மழயக,2317
கறறககளவத,2318
எளதனத,2319
ஒவவரவரம,2320
சக,2321
அனசரததச,2322
மயறசகக,2323
தசம,2324
பகபட,2325
கடடககடத,2326
பனமகததனம,2327
மககளப,2328
பரககககடத,2329
rajasaravananr,2330
enna,2331
velai,2332
paakura,2333
Velai,2334
iruku,2335
Unaku,2336
tharala,2337
soldra,2338
comali,2339
loosa,2340
இரததம,2341
வறபடட,2342
எணணஙகள,2343
httpsyoutubewXcAC_mBQQ,2344
அடததவடகறரகள,2345
வரடடபபடகறம,2346
சரயன,2347
சமபவம,2348
Ellarum,2349
holi,2350
oorukku,2351
poranga,2352
ga,2353
poraliya,2354
kelauppuringa,2355
Tamzharkale,2356
unarungal,2357
tamizhukakavum,2358
tamizharkakavu,2359
poradum,2360
seemanukku,2361
vakkaliyungal,2362
Avanunga,2363
kaga,2364
poranunga,2365
again,2366
varuvanunga,2367
atha,2368
news,2369
podura,2370
vekkamey,2371
ilamaipdi,2372
panurathuku,2373
vera,2374
etha,2375
panalam,2376
sunilkumarnspl,2377
Dravidian,2378
out,2379
கமணடஸல,2380
இரககஙகள,2381
அவவளவ,2382
எலகசனல,2383
அணணனகக,2384
அபபதன,2385
தயவ,2386
வனககதஙக,2387
தமக,2388
க,2389
படதஙக,2390
அதமக,2391
பரஞசவக,2392
லக,2393
அணணவர,2394
படசசவஙக,2395
படககதவஙக,2396
மசஜ,2397
பணணவஙக,2398
அதலய,2399
தரயம,2400
இலலத,2401
பணறவஙக,2402
அவரகக,2403
எதர,2404
இரககஙகனன,2405
அரததம,2406
கமணடஸ,2407
இரககறவஙக,2408
படடஙகனல,2409
ஈசயக,2410
வறற,2411
பறறடவர,2412
வரடடம,2413
படடனன,2414
கபபறற,2415
Indiaglitz,2416
kevalamana,2417
seigai,2418
தனகல,2419
உழககமல,2420
கழதத,2421
தரபபனர,2422
களயம,2423
பதகபபதடன,2424
பகதரகள,2425
பகதயடன,2426
பஜ,2427
சயத,2428
அனமத,2429
அளகக,2430
Dai,2431
panni,2432
moodra,2433
kabothi,2434
aamai,2435
Kari,2436
mirrtuvthu,2437
anagarigthin,2438
ucham,2439
ka,2440
thurrungada,2441
ayokiyarkle,2442
thoooo,2443
வயதனவர,2444
correct,2445
சனனர,2446
மககளடய,2447
ஒறறம,2448
இஙகளள,2449
இளஞரகளகக,2450
தனமம,2451
நமமதய,2452
Pallanuku,2453
eakathalatha,2454
paru,2455
adimaiya,2456
irutha,2457
naika,2458
pesuthu,2459
paruvelalaruku,2460
adimai,2461
seithanuva,2462
sila,2463
pallanuva,2464
velalanuku,2465
porathanuva,2466
pola,2467
appa,2468
pera,2469
initiala,2470
vachika,2471
rompa,2472
asa,2473
paduranuva,2474
athuku,2475
nanaga,2476
koduka,2477
mattom,2478
இடய,2479
கன,2480
பனட,2481
தழலனரகள,2482
பசதட,2483
மககயம,2484
Jharkhand,2485
kolkata,2486
orissa,2487
india,2488
avoid,2489
spreading,2490
false,2491
information,2492
Even,2493
jharkhand,2494
bihar,2495
threatening,2496
வரககக,2497
அடபபடககரணம,2498
இலவசம,2499
சரயம,2500
நமபகறரகள,2501
இநதயன,2502
உழபபறக,2503
கஷடபபடகறன,2504
கடமபததறகக,2505
நமமபபல,2506
நடகனகக,2507
பலபஷகமபணண,2508
பரதச,2509
அலயவலல,2510
prankstar,2511
வடயல,2512
பசறர,2513
படறதல,2514
எனனஙக,2515
பரடசன,2516
சணட,2517
படமலசம,2518
கமபடஙக,2519
மரயத,2520
பயவடடத,2521
shall,2522
Visa,2523
Once,2524
expires,2525
she,2526
renew,2527
return,2528
NOT,2529
understand,2530
Sociological,2531
factors,2532
எவள,2533
நளல,2534
கணம,2535
வடம,2536
தணத,2537
West,2538
Bengal,2539
Indiaஇஙக,2540
லம,2541
MariMuthushuf,2542
தர,2543
கடல,2544
ஓட,2545
தரவயம,2546
யதம,2547
யவரம,2548
களரதமழன,2549
வரநத,2550
ஆழகரன,2551
அமரகக,2552
Google,2553
நறவனம,2554
சநதர,2555
fire,2556
vidugirom,2557
adhe,2558
America,2559
vil,2560
Kamala,2561
harris,2562
வமசவழ,2563
கரனகக,2564
வணடமனலம,2565
வழலம,2566
ஆளலம,2567
mozhikaaran,2568
தமழநடஎனன,2569
சடடம,2570
பமயல,2571
எவனடய,2572
நலமம,2573
அவஙக,2574
அபபன,2575
இலலஇனற,2576
பரளதரம,2577
இயஙகவதலல,2578
இடம,2579
பயரவ,2580
மனதனன,2581
இயலப,2582
shadowboy,2583
neengalam,2584
brahmin,2585
vkula,2586
ponale,2587
kaluvi,2588
theetu,2589
kalipainga,2590
Brahmins,2591
Suthiran,2592
Vesi,2593
magan,2594
Karuvaraikula,2595
vanthale,2596
agirmu,2597
sonalum,2598
sonnalum,2599
Engalauku,2600
keela,2601
Mooditu,2602
ketutu,2603
Theriura,2604
ennaya,2605
solalama,2606
brother,2607
Oruvela,2608
AANDA,2609
PARAMPARAI,2610
Ah,2611
srp,2612
வறலர,2613
சஙக,2614
மஙகப,2615
வளளககரனகக,2616
பககம,2617
மனனபபக,2618
கடதம,2619
எழதனத,2620
சவரககர,2621
தனடஹதர,2622
அலயம,2623
சலததனம,2624
வளளககரன,2625
சமரசமம,2626
சயயமல,2627
இறத,2628
மசச,2629
பரடடஙக,2630
எனனன,2631
நகக,2632
கடடததககத,2633
படப,2634
Still,2635
accepted,2636
your,2637
silly,2638
fightall,2639
equalwhy,2640
blaming,2641
sun,2642
tv,2643
karthikt,2644
poolgundhar,2645
kalvetta,2646
kaatu,2647
thevdiya,2648
paaiya,2649
Vaai,2650
pundai,2651
Bangalore,2652
bengali,2653
kammi,2654
dha,2655
assam,2656
nepal,2657
adhigama,2658
erkanga,2659
aatkalum,2660
erkom,2661
Dey,2662
noya,2663
parapi,2664
vititu,2665
poidadhingada,2666
Modiyai,2667
Indiavai,2668
Vittey,2669
Thurattha,2670
Vendum,2671
Naam,2672
Thamilzhar,2673
Poi,2674
tholayatum,2675
viduga,2676
daithuve,2677
epadi,2678
nadathuruntha,2679
ellam,2680
silent,2681
ha,2682
irrunthurupigavadakans,2683
kothikuriga,2684
pannitanuga,2685
avanuga,2686
ungaluku,2687
aravindsakthivelu,2688
eruka,2689
MLA,2690
erukanag,2691
tapa,2692
solluringa,2693
ellarum,2694
apadi,2695
seeman,2696
peachi,2697
keatu,2698
kandipa,2699
ullnatu,2700
por,2701
aparama,2702
world,2703
War,2704
III,2705
Om,2706
Namo,2707
Narayana,2708
let,2709
